Date,MAX,MIN,R.F,EVP,DR,SSH
2005-01-01,29.3,15.3,0,3.1,0,4.8
2005-01-02,28.1,16.3,0,3.2,0,5.8
2005-01-03,27.9,13.1,0,3.3,0,8.5
2005-01-04,30.5,14.1,0,2.9,0,8.7
2005-01-05,30.1,12.7,0,3.3,0,7.9
2005-01-06,31.6,13.9,0,3.2,0,8.4
2005-01-07,31.1,12.8,0,3.2,0,9.2
2005-01-08,31.5,11.1,0,3.3,0,9
2005-01-09,30.7,11.5,0,3.8,0,9.2
2005-01-10,31.7,10.2,0,2.9,0,9.2
2005-01-11,29.7,7.7,0,4.4,0,9.1
2005-01-12,27.8,9.3,0,2.8,0,9.1
2005-01-13,30.1,8.6,0,3,0,9
2005-01-14,30.8,8.9,0,3.4,0,8.2
2005-01-15,30.7,10.1,0,4.6,0,9
2005-01-16,31.1,11.4,0,3.4,0,9.1
2005-01-17,29.7,12.8,0,3.5,0,9.3
2005-01-18,28.9,6.7,0,3.7,0,9.5
2005-01-19,27.3,5.9,0,3.4,0,9.5
2005-01-20,26.8,7.4,0,3.9,0,9.2
2005-01-21,29.5,10,0,3.9,0,8.7
2005-01-22,31,12.3,0,2.8,0,9.2
2005-01-23,31.4,11.6,0,3.4,0,9.2
2005-01-24,32.1,10.5,0,4.3,0,9.5
2005-01-25,30.2,13,0,3.9,0,9.3
2005-01-26,32.9,12.2,0,3.4,0,9
2005-01-27,32.8,14.3,0,4.3,0,6.8
2005-01-28,30,12.8,0,3.6,0,9.8
2005-01-29,29.1,13.2,0,4.1,0,9
2005-01-30,27.8,12.9,0,4,0,4.2
2005-01-31,25.2,12.6,10,3.5,2,4.6
2005-02-01,21.1,13.4,0,2.1,0,5.3
2005-02-02,23,8.7,0,1.9,0,10.1
2005-02-03,27.8,10.3,0,2.9,0,8.8
2005-02-04,30,12,0,3.6,0,9.1
2005-02-05,30.6,13.4,0,3.5,0,10.1
2005-02-06,33.1,13.8,0,3.9,0,9.7
2005-02-07,31.1,13.1,0,4.9,0,10.4
2005-02-08,31.6,13.1,0,5,0,9.9
2005-02-09,31.9,11.9,0,4.9,0,10.5
2005-02-10,33.3,11.7,0,3.7,0,10.6
2005-02-11,34.5,12.5,0,0,0,0
2005-02-12,34.3,12.9,0,4.1,0,10.2
2005-02-13,34,13.2,0,4.2,0,10.5
2005-02-14,34.8,12.7,0,5,0,10.5
2005-02-15,35.9,10,0,5.5,0,10.9
2005-02-16,35.5,10.8,0,6.6,0,10.3
2005-02-17,32.2,13.6,0,4.7,0,10.7
2005-02-18,30.8,13.9,0,6.2,0,10.4
2005-02-19,28.5,11.9,0,5.8,0,10.5
2005-02-20,31.1,9.2,0,4.8,0,10.6
2005-02-21,31.9,9.3,0,6.1,0,10.4
2005-02-22,30.4,5.7,0,6.1,0,10.5
2005-02-23,30.2,9.6,0,4,0,10.4
2005-02-24,33.3,11.8,0,4.8,0,10.4
2005-02-25,34.4,13.4,0,6.6,0,10.2
2005-02-26,34.8,15.2,0,5.4,0,10.1
2005-02-27,35.7,16.3,0,5.2,0,6.7
2005-02-28,35.9,17.6,0,5,0,8.7
2005-03-01,35.5,16.4,0,5.8,0,8.5
2005-03-02,35.1,17,0,6.6,0,9.8
2005-03-03,35.8,15.4,0,5.2,0,9.6
2005-03-04,35.1,15.8,0,7.3,0,9.3
2005-03-05,34.1,14.8,0,5.6,0,9.5
2005-03-06,34.1,15.6,0,5.5,0,8.9
2005-03-07,34.1,15.9,0,5.7,0,9.3
2005-03-08,34.3,17.6,0,6,0,4.2
2005-03-09,30.1,16.3,0.4,4.4,0,9.4
2005-03-10,33.4,12.5,0,5.2,0,10.2
2005-03-11,32.5,12.2,0,5.2,0,10.1
2005-03-12,33,12.7,0,5.2,0,10.1
2005-03-13,33.8,13,0,6.3,0,10.1
2005-03-14,34.4,12.8,0,5.7,0,10.3
2005-03-15,36,12.7,0,7,0,9.9
2005-03-16,36.5,13.4,0,6.3,0,10
2005-03-17,37.2,15.4,0,6.4,0,9.8
2005-03-18,37.8,16.7,0,8.4,0,9.6
2005-03-19,37.4,17.4,0,7.4,0,9
2005-03-20,38.7,18.5,0,7.5,0,8.3
2005-03-21,38.5,19.1,0,7.1,0,9.6
2005-03-22,36.3,18.1,0,7.9,0,9.9
2005-03-23,35,14.2,0,9.4,0,10.1
2005-03-24,32.3,11.3,0,8.6,0,9.9
2005-03-25,33.6,14.1,0,6.4,0,10
2005-03-26,35.8,14.5,0,7.7,0,10.1
2005-03-27,37.5,16,0,6.4,0,9.7
2005-03-28,38.7,16.4,0,9,0,10.2
2005-03-29,36.3,15.3,0,9.7,0,10
2005-03-30,35.9,15.1,0,8.2,0,9.5
2005-03-31,36.2,17.3,0,7.7,0,9.4
2005-04-01,36.8,15.7,0,8.3,0,10
2005-04-02,37.7,17.3,0,7.5,0,9.8
2005-04-03,38.9,20.6,0,8.4,0,9
2005-04-04,38.9,22.4,7.8,0,0,0
2005-04-05,38.4,18.3,0,8.1,0,10.2
2005-04-06,38.6,21.4,0,9.3,0,8.4
2005-04-07,38.5,23.7,0,7.2,0,9.6
2005-04-08,37.5,22.4,0,9.3,0,9.3
2005-04-09,36.3,15.7,0,8.6,0,10.1
2005-04-10,36.5,15.1,0,8.2,0,10.6
2005-04-11,37.9,16.8,0,7,0,9.7
2005-04-12,38.1,17.9,0,8,0,8.8
2005-04-13,38.7,23.3,0,8.9,0,2.1
2005-04-14,35.9,25,0,6.5,0,8.1
2005-04-15,36.9,20.9,20.7,7.5,1,9.5
2005-04-16,36.4,19.5,0,5.5,0,10.3
2005-04-17,38,21.2,0,7.4,0,8.4
2005-04-18,38.4,21.5,0.3,6.7,0,7.9
2005-04-19,39.6,17.6,0,6.7,0,11.3
2005-04-20,39.1,17.6,0,8.8,0,11.2
2005-04-21,40.5,23.7,0,10.2,0,9.4
2005-04-22,38.9,23.1,0,8,0,3.6
2005-04-23,36.5,25.3,0,5.5,0,4.1
2005-04-24,34.5,20.7,5.6,5.6,0,2.4
2005-04-25,34.5,18.7,10.1,3.9,1,10.6
2005-04-26,36.2,18.6,0,6,0,11.1
2005-04-27,37.6,20,0,7.2,0,10.3
2005-04-28,38.1,18.5,0,9.6,0,11.7
2005-04-29,38,16.2,0,9.4,0,11.8
2005-04-30,37.1,15.3,0,9.4,0,11.4
2005-05-01,38.1,16.2,0,7.7,0,10.8
2005-05-02,38,22.6,0,8.3,0,9.6
2005-05-03,38.3,24.7,0,7,0,7.9
2005-05-04,36,20.6,0,7.8,0,7.7
2005-05-05,33.8,19.8,9.9,7.1,1,10.5
2005-05-06,35.2,21.9,0,7.4,0,9.9
2005-05-07,35.8,21.9,0,7.5,0,10.5
2005-05-08,36.6,21.9,0,6.6,0,11.2
2005-05-09,37.5,15.3,0,7.7,0,11.4
2005-05-10,35.9,23.1,0,8.2,0,11.5
2005-05-11,35.9,23,0,8.1,0,11.2
2005-05-12,35.7,21.7,0,8.5,0,11.4
2005-05-13,38.1,19.3,0,9,0,11.9
2005-05-14,37.3,16.4,0,9.8,0,11.5
2005-05-15,38.8,18.7,0,10.2,0,11.7
2005-05-16,39.1,20.5,0,10.6,0,11.6
2005-05-17,38.4,23.1,0,10,0,11.5
2005-05-18,38.4,22.8,0,11,0,11.7
2005-05-19,37.9,21.8,0,9.9,0,11.5
2005-05-20,40.7,22.5,0,9.8,0,11.2
2005-05-21,41.8,23.7,0,10.2,0,11.2
2005-05-22,40.8,24.8,0,12.3,0,9.7
2005-05-23,38.1,23.3,0,11,0,11.3
2005-05-24,39.5,23.6,0,10.7,0,11.2
2005-05-25,40.1,25.2,0,9.7,0,10.9
2005-05-26,39.4,23.9,0,10,0,11.2
2005-05-27,37.9,24.1,0,10.6,0,11.2
2005-05-28,37.8,24.8,0,8.2,0,11.2
2005-05-29,38,23.7,0,8.2,0,6.3
2005-05-30,38,21.3,16.1,6.6,2,10
2005-05-31,36.5,21.1,6,5.6,1,7.2
2005-06-01,36.4,25,0.4,6.1,0,2.8
2005-06-02,32.5,24.7,0,5,0,2.4
2005-06-03,31.4,24,0,5.2,0,9.5
2005-06-04,34.9,23.6,0,8.1,0,11.2
2005-06-05,36.2,23.3,0,8.4,0,11
2005-06-06,38.1,23.5,0,7.8,0,11.6
2005-06-07,36.9,23.8,0,9.5,0,10
2005-06-08,35.4,24.6,0,8.9,0,11.3
2005-06-09,36.1,24.7,0,9.2,0,10.8
2005-06-10,36.9,24.7,0,10.4,0,7.8
2005-06-11,36.7,22.7,5.2,8.4,0,0
2005-06-12,31.9,24.2,0,6,0,6.4
2005-06-13,36.1,24.8,0,6,0,8.2
2005-06-14,36.3,22.3,1,5,1,7.5
2005-06-15,35.3,21,45.1,7.3,1,11.5
2005-06-16,34.4,24,0,8.9,0,7.8
2005-06-17,35.1,23.3,11.4,4.8,0,9.1
2005-06-18,35.5,23.9,19.7,5.4,0,5.7
2005-06-19,32.2,23.4,3.5,4.1,0,6.4
2005-06-20,29.5,23.8,0.7,4.5,0,2.8
2005-06-21,29.7,23.1,1.4,2.8,0,5.1
2005-06-22,29.2,22.2,0,5,0,7.2
2005-06-23,30.3,23,0.3,6.2,0,4.6
2005-06-24,30.3,22,4.6,4.6,1,1
2005-06-25,29.4,23,1.4,4.6,0,1.6
2005-06-26,27.9,22.7,20.5,7.9,6,0.1
2005-06-27,25.6,21.6,68.4,17.4,13,0
2005-06-28,25.9,23,29.3,1.8,5,0
2005-06-29,25.3,22.7,23.5,2.1,7,0.6
2005-06-30,27.1,21.7,56.3,2.4,12,0
2005-07-01,25.9,22.4,24.9,1.9,6,0
2005-07-02,26.9,22.9,9.7,1,3,0
2005-07-03,26.1,22.3,42.2,1.6,10,0
2005-07-04,25.4,22.5,19.3,2.2,4,0
2005-07-05,25.4,22.3,17.9,2.4,4,0.6
2005-07-06,27.4,23.1,0,3.9,0,4
2005-07-07,28.2,23.3,0.7,3.1,0,7.7
2005-07-08,28.6,23.2,0,5.2,0,5.5
2005-07-09,29,23.2,0,4.5,0,0.9
2005-07-10,27.8,23.7,0,4,0,0.8
2005-07-11,28.3,23.4,0.8,1.7,1,0
2005-07-12,28.1,23.2,0.2,4.4,0,7.3
2005-07-13,28.9,23,0.2,5.6,0,7.1
2005-07-14,30.1,23,0,4.9,0,9.2
2005-07-15,30.4,22.7,0,5.8,0,7.9
2005-07-16,31,23.1,0,5.5,0,6.2
2005-07-17,31.3,23.1,0.7,3.9,2,7
2005-07-18,31.6,23.7,3.8,4.4,3,3.1
2005-07-19,31.5,23,7.4,2,3,7.6
2005-07-20,32,23.1,1.5,5.1,1,0.4
2005-07-21,30.1,22.6,1.4,3.5,0,0.4
2005-07-22,26.8,22.7,5,2.1,2,2.1
2005-07-23,25.6,22.5,2.6,2,2,4.6
2005-07-24,28.6,22.7,2.7,3.7,1,2.8
2005-07-25,28,22,14.7,3.3,4,0
2005-07-26,24.5,21.9,78.6,13,45,1
2005-07-27,25,22.2,46.9,1,23,0
2005-07-28,24.4,22.3,10.8,2.5,8,0.9
2005-07-29,26.9,22,16.3,1.7,4,0.8
2005-07-30,25.2,22.2,8.4,2.1,6,0
2005-07-31,24.3,21.7,17.6,1.8,9,0
2005-08-01,24,21.7,57.2,1.6,17,0
2005-08-02,23,21.5,61.1,0.6,19,0
2005-08-03,25,22.1,13.8,1.4,4,1
2005-08-04,26.3,22.3,8.5,3.7,2,1
2005-08-05,26.9,21.7,6.7,2.6,2,0
2005-08-06,24.5,21.9,13,0.9,9,0
2005-08-07,25.2,21.8,5.2,2.3,2,1.9
2005-08-08,26.1,22.2,4.7,3.6,1,2.4
2005-08-09,27.2,22.1,2.7,2.3,2,3.1
2005-08-10,27.5,21.9,1.6,2,0,6.4
2005-08-11,28,22,0.8,4.2,0,2.9
2005-08-12,27.1,21.9,1.4,3.2,0,6.6
2005-08-13,27.5,22.2,1.8,4.1,1,4.2
2005-08-14,28,22.4,3.4,3.4,1,2.9
2005-08-15,27.4,21.9,2.7,3.2,1,2.8
2005-08-16,27.3,22.1,0.4,1.8,0,0.5
2005-08-17,26.4,21.6,9.9,1.8,3,0
2005-08-18,25.7,21.7,8.8,2.5,4,5.3
2005-08-19,27.4,21.2,2.3,3.8,1,0.9
2005-08-20,25.9,21.5,3.3,2,1,0.2
2005-08-21,25.9,21.3,5.4,1.4,3,0.3
2005-08-22,25.4,20.6,10.4,3.7,4,2.3
2005-08-23,26.4,18.8,1.6,3.4,0,10.3
2005-08-24,29.9,20.9,0,4.3,0,10.4
2005-08-25,29.7,20.9,0,4.5,0,6.8
2005-08-26,28.7,20.5,0.4,4,0,8.2
2005-08-27,29.1,20.9,4.7,4,0,8.1
2005-08-28,29.3,19.5,0,4.6,0,8
2005-08-29,29.3,20.6,0,3.1,0,8.7
2005-08-30,30.3,22.4,0,3.3,0,6.4
2005-08-31,32.1,22.7,0.6,3.6,0,0.5
2005-09-01,26.5,19.9,2.3,2,2,7.7
2005-09-02,33.2,21.7,20.4,2.9,5,4.8
2005-09-03,31.7,22.1,15.7,2.5,4,5.5
2005-09-04,30.6,21.7,47.7,2.5,3,0.2
2005-09-05,27.7,22.2,3.2,1.8,1,3
2005-09-06,29.6,22.7,2.8,0.8,0,5.6
2005-09-07,31.7,23.2,0,4.5,6,4.1
2005-09-08,31.8,22.7,12,3.2,5,0.8
2005-09-09,28.8,22.1,36.5,1.6,10,1.1
2005-09-10,28.1,22.3,10.3,2.3,11,0.8
2005-09-11,26.3,22,5.3,2.8,10,0.2
2005-09-12,25.5,21.9,4.2,1.9,9,0
2005-09-13,25.1,22,7.2,0.6,2,0
2005-09-14,27.3,22.4,2.2,1.7,1,0
2005-09-15,27.2,22.2,1.6,2.3,4,1.9
2005-09-16,27.1,22.2,5.4,2.4,8,5.6
2005-09-17,27.7,21.6,7.3,3.6,2,4.6
2005-09-18,26.5,21.8,0.5,3,2,5.7
2005-09-19,27.1,21.5,2,5.2,2,1
2005-09-20,25.7,21.2,3,1,1,1.8
2005-09-21,27.1,22.3,7.3,2.5,0.4,1
2005-09-22,28.8,22.6,8.5,3.2,5,1.4
2005-09-23,27.3,21.6,10.4,1.5,9,0
2005-09-24,24.2,21.3,34.5,1.5,0,7.7
2005-09-25,28.4,20.8,0,3.1,0,8.4
2005-09-26,28.7,19.2,0,5.2,0,8.9
2005-09-27,29,18,0,4.5,0,7.5
2005-09-28,29,20,0,2.2,7,6.5
2005-09-29,30.2,20.3,52.6,1.6,6,1
2005-09-30,25.4,20.3,1,2.3,1,2.8
2005-10-01,28.5,19.4,18.2,2.2,8.6,0
2005-10-02,30.5,21,0,3.8,2,4.4
2005-10-03,30.6,22,15.4,10.9,0,2.3
2005-10-04,27.1,20.4,0.1,0.6,0,8.9
2005-10-05,31.2,21,0,3.8,0,7.6
2005-10-06,31.2,19.3,0,4.5,0,8.1
2005-10-07,32.8,19.9,0,3.2,0,7.3
2005-10-08,32.7,18.1,0,3.5,0,8.1
2005-10-09,32.5,18.8,0,4.4,0,8.7
2005-10-10,32.1,17.2,0,4.7,0,9.3
2005-10-11,32.2,16.5,0,4.9,0,9
2005-10-12,32.1,19.2,0,5.3,0,4.3
2005-10-13,31.5,20.5,0.3,3,0,3.5
2005-10-14,31.3,21.3,0,3.8,3,1.4
2005-10-15,28.1,20.9,46.1,2.1,0,0.9
2005-10-16,27,22.1,1.1,2.6,1,2.5
2005-10-17,28.5,21.1,0.9,2.3,0,7.4
2005-10-18,30.7,22.2,0,2.8,0,9.3
2005-10-19,31.3,21.7,0,3,0,5.2
2005-10-20,31,18.5,0,3.7,0,9.1
2005-10-21,31.4,17.7,0,3.6,0,8.2
2005-10-22,30.7,14.6,0,4.3,0,9.2
2005-10-23,30.4,15,0,3.2,0,9.2
2005-10-24,30.6,15.3,0,3.9,0,9.7
2005-10-25,31.1,14.9,0,3.1,0,6.7
2005-10-26,30.4,19.3,0,2.8,0,9
2005-10-27,32.8,21.2,13.9,3.6,1,5.2
2005-10-28,29.1,14.1,0,3.2,0,4.2
2005-10-29,28.3,13,0,2.6,0,8.4
2005-10-30,31.1,13.1,0,3.8,0,9.2
2005-10-31,31.3,12.5,0,3.5,0,9.5
2005-11-01,31.4,13.2,0,3.2,0,9.3
2005-11-02,32.2,16.5,0,3.7,0,7.3
2005-11-03,30.6,15.7,0,3.8,0,9.1
2005-11-04,31.7,14.5,0,5.9,0,9.5
2005-11-05,31.5,12.6,0,3.9,0,9.2
2005-11-06,30.4,12.2,0,4.5,0,9.7
2005-11-07,29.8,14.7,0,4.2,0,9.3
2005-11-08,30.4,13,0,4.4,0,9.3
2005-11-09,30,10.3,0,5.1,0,9.9
2005-11-10,30,9.6,0,3.1,0,10
2005-11-11,31.3,9.2,0,4.4,0,9.7
2005-11-12,30.8,9.5,0,4.1,0,9.7
2005-11-13,31.2,9.7,0,4.6,0,9.1
2005-11-14,30.7,9.9,0,3.5,0,9.5
2005-11-15,30.7,10.7,0,3.8,0,9.4
2005-11-16,30.2,10.4,0,4.3,0,9.6
2005-11-17,31,9.8,0,4.1,0,9.6
2005-11-18,31.2,10.5,0,3.8,0,9.6
2005-11-19,31.2,10.6,0,4.7,0,9.7
2005-11-20,30.3,10.2,0,3.9,0,9.5
2005-11-21,31,10.2,0,5.4,0,9.8
2005-11-22,31,8.3,0,3.9,0,10
2005-11-23,31,8.7,0,5.2,0,10.2
2005-11-24,30.4,11,0,4.4,0,9.6
2005-11-25,30.1,13.9,0,4,0,9.9
2005-11-26,30,11.3,0,3.5,0,8.1
2005-11-27,29.8,12.4,0,4.8,0,6.1
2005-11-28,29.6,12.5,0,3.6,0,9.1
2005-11-29,29.2,13.2,0,3.8,0,6.7
2005-11-30,29.5,13,0,3.8,0,9.1
2005-12-01,30.9,14.8,0,4.4,0,3.3
2005-12-02,29.1,16.4,0,3.4,0,2.4
2005-12-03,28.5,14,0,3.5,0,1
2005-12-04,29.9,16.2,0,4.2,0,9.2
2005-12-05,30.5,16.4,0,4,0,9.4
2005-12-06,29.9,14.6,0,3.4,0,8.9
2005-12-07,30.6,13.9,0,3.4,0,8.9
2005-12-08,30.9,12.1,0,4.3,0,8.4
2005-12-09,30.5,9.9,0,4.4,0,9
2005-12-10,28.7,9.1,0,4,0,9
2005-12-11,29.1,9.2,0,3.3,0,8.9
2005-12-12,28.6,9.3,0,4.1,0,8.8
2005-12-13,29.8,10.1,0,2.9,0,9.1
2005-12-14,29.1,9.5,0,3.7,0,9.2
2005-12-15,30.1,8,0,3.3,0,9.3
2005-12-16,29.4,8.3,0,3.4,0,8.2
2005-12-17,29.2,7.9,0,3.2,0,9.1
2005-12-18,28,6.6,0,3.3,0,9
2005-12-19,28.3,6.3,0,3.4,0,8.7
2005-12-20,28.6,8.4,0,2.5,0,8.8
2005-12-21,30.1,9,0,2.8,0,8.4
2005-12-22,29.6,9.5,0,2.8,0,8.9
2005-12-23,29.5,8.8,0,2.5,0,8.7
2005-12-24,28.9,9.1,0,2.9,0,7.9
2005-12-25,27.1,10,0,2.9,0,8.3
2005-12-26,26.4,9,0,2.8,0,8.3
2005-12-27,28.5,8.6,0,2.7,0,8.5
2005-12-28,29.3,8.1,0,2.8,0,8.8
2005-12-29,28.8,7.6,0,1.2,0,9
2005-12-30,30.7,8.1,0,1,0,8.4
2005-12-31,30.2,8.4,0,3,0,9.1
2006-01-01,28.9,8.7,0,3.5,0,8.9
2006-01-02,28.8,9.3,0,4.1,0,8.3
2006-01-03,28.8,10.7,0,2.5,0,8
2006-01-04,29.1,11.1,0,2.8,0,8.1
2006-01-05,28.5,8.6,0,3.7,0,8.2
2006-01-06,28.7,9.2,0,3.8,0,8.5
2006-01-07,28.2,8.7,0,3.7,0,8.7
2006-01-08,28.3,9.2,0,3.7,0,9
2006-01-09,28.8,11.1,0,3.6,0,8.9
2006-01-10,30.1,11.9,0,3.5,0,8.5
2006-01-11,31.3,11,0,3.5,0,8.9
2006-01-12,31,10.4,0,3.8,0,9.1
2006-01-13,31.9,10.2,0,3.4,0,9.2
2006-01-14,31.5,10.9,0,3.5,0,7.8
2006-01-15,30.7,11.5,0,3.2,0,8.7
2006-01-16,32,12,0,3.5,0,8.9
2006-01-17,33,12.4,0,3.5,0,9.2
2006-01-18,33,13.2,0,4,0,9.1
2006-01-19,33.3,13.8,0,3.8,0,9.3
2006-01-20,33.7,13,0,4,0,9.7
2006-01-21,32.4,12.4,0,3.2,0,9.8
2006-01-22,32.7,11.9,0,4,0,10.1
2006-01-23,30.5,9.2,0,5.4,0,10.2
2006-01-24,27.4,6.4,0,4.6,0,10.1
2006-01-25,27.1,6.3,0,4,0,10.2
2006-01-26,25.9,5.4,0,4.3,0,10
2006-01-27,26.2,4.7,0,4.6,0,10
2006-01-28,28.3,5.5,0,5,0,10.3
2006-01-29,29.8,6.3,0,4.4,0,10.3
2006-01-30,30.8,7.7,0,4.4,0,10.1
2006-01-31,31.4,9,0,4.8,0,10.1
2006-02-01,32,10.2,0,5.1,0,9.8
2006-02-02,32,10.3,0,5.2,0,10
2006-02-03,31.3,10.2,0,4.9,0,9.9
2006-02-04,31.6,11.1,0,4.7,0,10
2006-02-05,31.4,10.4,0,5.3,0,10.1
2006-02-06,32.5,9.3,0,5.6,0,10.2
2006-02-07,31.4,9.1,0,4.8,0,10.2
2006-02-08,32.5,10,0,4.7,0,9.8
2006-02-09,32,10.2,0,4.6,0,9.7
2006-02-10,31.9,11.1,0,5.2,0,9.7
2006-02-11,31.5,11.7,0,4.8,0,9.9
2006-02-12,31.1,11.4,0,5,0,10.1
2006-02-13,31.6,12.1,0,5,0,10.1
2006-02-14,33.1,13.1,0,6,0,9.5
2006-02-15,33.5,13.9,0,5.1,0,9.7
2006-02-16,34.9,13.2,0,4.1,0,10.1
2006-02-17,33.9,13,0,6.4,0,9.9
2006-02-18,35.9,12.6,0,5.4,0,10.2
2006-02-19,35.8,12.3,0,5.4,0,10.6
2006-02-20,35.9,13.6,0,5.1,0,10.3
2006-02-21,36.4,14.7,0,5.2,0,10
2006-02-22,36.3,15.7,0,5.4,0,9.6
2006-02-23,36.5,17.5,0,5.7,0,9.7
2006-02-24,35.9,16.3,0,6.4,0,10.1
2006-02-25,36.1,15.2,0,6,0,9.8
2006-02-26,36.5,15,0,6.9,0,10
2006-02-27,35.7,16.2,0,5.3,0,8.8
2006-02-28,35,17.4,0,5.7,0,9.1
2006-03-01,35.6,18.2,0,5.6,0,7.7
2006-03-02,35,20.4,0,5.6,0,7.2
2006-03-03,35.4,18.9,0,6.7,0,7.4
2006-03-04,33.8,14.7,0,5.8,0,9.9
2006-03-05,34,11.8,0,7.2,0,10.6
2006-03-06,32,10.9,0,6.8,0,10.3
2006-03-07,34,13.6,0,6.3,0,10.3
2006-03-08,32.3,12.5,0,7.1,0,10.2
2006-03-09,35.1,17.1,0,5.9,4,5
2006-03-10,31.5,17,4.1,4,0,8.7
2006-03-11,28.3,15.7,0,4.9,0,9.5
2006-03-12,28.1,14,0,5.8,0,9.4
2006-03-13,29.5,15,0,5.4,0,8.9
2006-03-14,31.4,16.4,0,5.9,0,7.9
2006-03-15,32.5,18.2,0,6,0,6.1
2006-03-16,30.8,17.9,0,5.5,0,8.5
2006-03-17,30.7,15.4,0,5.9,0,9.7
2006-03-18,32.2,16.3,0,5.5,0,9.2
2006-03-19,34.3,17.9,0,5.8,0,8.7
2006-03-20,35.6,20.3,0,6,0,9.2
2006-03-21,36,17.9,0,7.3,0,9.6
2006-03-22,36.7,17,0,7.1,0,9.7
2006-03-23,36.4,16.9,0,7.4,0,9.5
2006-03-24,36.8,18.2,0,2.4,0,9.7
2006-03-25,37.6,17.3,0,8,0,9.5
2006-03-26,37.6,17.1,0,7.6,0,9.9
2006-03-27,37,15.1,0,7.4,0,9.8
2006-03-28,35,16,0,6.6,0,9.6
2006-03-29,35.9,16.8,0,6.6,0,9.7
2006-03-30,37.5,17.8,0,7.2,0,9.3
2006-03-31,38,19.3,0,8.1,0,9.1
2006-04-01,38,18.5,0,7.9,0,9.1
2006-04-02,37.1,18.4,0,8.8,0,10.1
2006-04-03,35.6,16.6,0,10.2,0,10.4
2006-04-04,35.9,15.7,0,9.8,0,10.2
2006-04-05,37.1,17,0,8,0,10.1
2006-04-06,38.7,17.4,0,8.8,0,10.2
2006-04-07,39.3,21.9,0,8.7,0,10.3
2006-04-08,37.3,17.7,0,9.5,0,10.1
2006-04-09,37.4,18.5,0,8.5,0,10.3
2006-04-10,37.6,19.2,0,8.9,0,10.4
2006-04-11,38.3,19.3,0,8.9,0,10.1
2006-04-12,38.2,21.1,0,7.6,0,9.6
2006-04-13,37.2,18.8,0,8.3,0,10.1
2006-04-14,38.2,20,0,8.5,0,10
2006-04-15,38.6,20.9,0,7.9,0,9.6
2006-04-16,38.2,23.7,0,7.6,0,9.9
2006-04-17,32.5,19,0,9.1,0,11.1
2006-04-18,35.8,19.3,0,9.2,0,11
2006-04-19,35.3,20.6,0,8.5,0,10.8
2006-04-20,36,19.5,0,7.9,0,9.5
2006-04-21,37.2,23.3,0,9,9.3,0
2006-04-22,37.2,24.4,0,9.2,0,8.8
2006-04-23,38.1,22.1,0,9.2,0,10.2
2006-04-24,37.4,19.8,0,8.3,0,10.8
2006-04-25,37.5,20.4,0,0,0,0
2006-04-26,36,20.3,0,8.9,0,11
2006-04-27,36.2,18.6,0,8.7,0,10.9
2006-04-28,36.9,18.6,0,9.9,0,10.9
2006-04-29,37.2,19.9,0,9.1,0,10.8
2006-04-30,36.5,22.1,0,9.5,0,10.5
2006-05-01,36.7,23,0,8.8,0,10.5
2006-05-02,38.7,23.4,0,9.3,0,8.8
2006-05-03,40.1,25,0,8.4,0,9
2006-05-04,39.8,21.7,0,9.1,0,10.5
2006-05-05,40,25.2,0,9.5,0,9.6
2006-05-06,39.5,24.1,0,10.7,0,10.3
2006-05-07,40.4,23.7,0,10,0,9.7
2006-05-08,40.5,24.7,0,10,0,7.4
2006-05-09,38.3,24.3,0,9.5,0,9.5
2006-05-10,39.8,25,0,9.6,0,10.5
2006-05-11,38.1,23.8,0,9.5,0,10.9
2006-05-12,39.1,20.7,0,10.7,0,11.5
2006-05-13,39,20.5,0,11.6,0,10.9
2006-05-14,38.6,19.3,0,11.4,0,11.5
2006-05-15,37.9,22.9,0,0,0,0
2006-05-16,36.9,23.2,0,9.7,0,10.1
2006-05-17,36.9,22.9,0,10,0,10.3
2006-05-18,38.2,22.7,0,10.3,0,10
2006-05-19,37.3,23.8,0,10.3,0,9.6
2006-05-20,35.2,23.8,0,10.4,0,10.6
2006-05-21,34.2,23.7,0,10.4,0,10.6
2006-05-22,35.2,24.2,0,11.1,0,10.6
2006-05-23,35.5,24.3,0,9,0,10.3
2006-05-24,35.3,24.2,0,8.5,0,10
2006-05-25,34.9,24.6,0,8.9,0,10.1
2006-05-26,35.4,24.2,0,9.7,0,1
2006-05-27,35.3,25.5,0,8.1,1,5.1
2006-05-28,34.7,22.5,1.8,7.3,0,2
2006-05-29,31,23.9,0,7.2,0,2.3
2006-05-30,33.6,20.7,18.8,5.4,8,0.5
2006-05-31,31,22.8,44,4,4,0
2006-06-01,27,22.7,7.1,1.8,6,0
2006-06-02,26.2,22.6,5.3,1.7,1,1.9
2006-06-03,28.5,22.2,5.5,3.9,0,2.8
2006-06-04,29.2,22.9,0.2,4.3,0,2.3
2006-06-05,30.4,23,0,4.5,0,6.7
2006-06-06,30.7,22.6,0,6.5,0,8.8
2006-06-07,32.4,22.8,0,7.7,0,8.1
2006-06-08,32.3,22.8,0,7.2,0,9.8
2006-06-09,32.4,23.3,0,6.6,0,10
2006-06-10,32.7,23.5,0,7.4,0,11
2006-06-11,32.9,23,0,8.3,0,11.4
2006-06-12,33.1,22.5,0,7.9,0,0
2006-06-13,33.5,22.6,0,8.6,0,9.2
